2025-10-12 10:22:25 | INFO     | rvm_sistemi | SYSTEM: Doğrulama servisi başlatıldı.
2025-10-12 10:31:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:31:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:31:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:31:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.06s, Döngü: #10
2025-10-12 10:31:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.057s, Başarı oranı: 100.0%
2025-10-12 10:31:39 | INFO     | rvm_sistemi | SYSTEM: Heartbeat İstatistikleri - Döngü: #10, Uptime: 541s, Toplam: 10, Başarılı: 10 (100.0%), Başarısız: 0 (0.0%), Ardışık Hata: 0
2025-10-12 10:31:39 | INFO     | rvm_sistemi | DIMDB: Detaylı istatistik - Heartbeat İstatistikleri - Döngü: #10, Uptime: 541s, Toplam: 10, Başarılı: 10 (100.0%), Başarısız: 0 (0.0%), Ardışık Hata: 0
2025-10-12 10:31:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:32:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #11
2025-10-12 10:32:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:32:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:32:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:32:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.06s, Döngü: #11
2025-10-12 10:32:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.055s, Başarı oranı: 100.0%
2025-10-12 10:32:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:33:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #12
2025-10-12 10:33:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:33:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:33:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:33:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.06s, Döngü: #12
2025-10-12 10:33:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.061s, Başarı oranı: 100.0%
2025-10-12 10:33:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:34:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #13
2025-10-12 10:34:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:34:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:34:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:34:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #13
2025-10-12 10:34:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.051s, Başarı oranı: 100.0%
2025-10-12 10:34:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:35:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #14
2025-10-12 10:35:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:35:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:35:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:35:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.06s, Döngü: #14
2025-10-12 10:35:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.055s, Başarı oranı: 100.0%
2025-10-12 10:35:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:36:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #15
2025-10-12 10:36:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:36:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:36:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:36:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.06s, Döngü: #15
2025-10-12 10:36:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.057s, Başarı oranı: 100.0%
2025-10-12 10:36:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:37:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #16
2025-10-12 10:37:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:37:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:37:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:37:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #16
2025-10-12 10:37:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.052s, Başarı oranı: 100.0%
2025-10-12 10:37:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:38:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #17
2025-10-12 10:38:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:38:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:38:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:38:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #17
2025-10-12 10:38:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.053s, Başarı oranı: 100.0%
2025-10-12 10:38:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:39:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #18
2025-10-12 10:39:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:39:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:39:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:39:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #18
2025-10-12 10:39:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.055s, Başarı oranı: 100.0%
2025-10-12 10:39:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:40:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #19
2025-10-12 10:40:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:40:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:40:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:40:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #19
2025-10-12 10:40:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.053s, Başarı oranı: 100.0%
2025-10-12 10:40:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:41:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #20
2025-10-12 10:41:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:41:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:41:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:41:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #20
2025-10-12 10:41:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.049s, Başarı oranı: 100.0%
2025-10-12 10:41:39 | INFO     | rvm_sistemi | SYSTEM: Heartbeat İstatistikleri - Döngü: #20, Uptime: 1141s, Toplam: 20, Başarılı: 20 (100.0%), Başarısız: 0 (0.0%), Ardışık Hata: 0
2025-10-12 10:41:39 | INFO     | rvm_sistemi | DIMDB: Detaylı istatistik - Heartbeat İstatistikleri - Döngü: #20, Uptime: 1141s, Toplam: 20, Başarılı: 20 (100.0%), Başarısız: 0 (0.0%), Ardışık Hata: 0
2025-10-12 10:41:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:42:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #21
2025-10-12 10:42:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:42:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:42:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:42:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.05s, Döngü: #21
2025-10-12 10:42:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.055s, Başarı oranı: 100.0%
2025-10-12 10:42:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Sonraki heartbeat için 60 saniye bekleniyor...
2025-10-12 10:43:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Gönderim başlatılıyor - Döngü #22
2025-10-12 10:43:39 | INFO     | rvm_sistemi | DIMDB: Heartbeat gönderiliyor...
2025-10-12 10:43:39 | INFO     | rvm_sistemi | DIMDB: İstek gönderiliyor: http://192.168.53.1:5432/heartbeat
2025-10-12 10:43:39 | INFO     | rvm_sistemi | SUCCESS: İstek (heartbeat) başarıyla gönderildi. Kod: 200
2025-10-12 10:43:39 | INFO     | rvm_sistemi | SUCCESS: Heartbeat başarıyla gönderildi - Süre: 0.06s, Döngü: #22
2025-10-12 10:43:39 | INFO     | rvm_sistemi | DIMDB: [HEARTBEAT] Performans - Gönderim süresi: 0.058s, Başarı oranı: 100.0%
